url,title,author,publication_date,cleaned_text
https://www.zawya.com/en/business/retail-and-consumer/philip-morris-misr-announces-new-price-list-effective-1-july-el5ft0oi,Egypt: Philip Morris Misr announces new price list effective July 1,Staff Writer,"July 2, 2025",egypt philip morris misr has announced updated prices for its full range of tobacco products including its heated tobacco lines heets and terea as well as conventional cigarettes under the merit marlboro and lm brands effective from july the company affirmed that the new pricing is transparently communicated to adult smokers and nicotine users through qr codes printed on cigarette and heated tobacco packagingan initiative launched in to ensure price transparency ali nevzat karman managing director of philip morris egypt and levant stated philip morris misr continues to work diligently to meet the needs of adult smokers and nicotine users in the egyptian market while supporting the companys ambitious vision of a smokefree future the updated retail prices per pack are as follows philip morris misr has called on retailers and distributors across the country to adhere strictly to the newly declared prices philip morris international pmi the parent company of philip morris misr is a leading global consumer goods firm focused on delivering a smokefree future the company is transforming its portfolio to include a growing range of smokefree alternatives as well as exploring products beyond the tobacco and nicotine sectors as of december pmis smokefree products were available in markets and used by an estimated million adult consumers worldwide smokefree products accounted for of the companys total net revenues in the first quarter of daily news egypt provided by syndigate media inc syndigateinfo
https://www.zawya.com/en/economy/gcc/kuwait-oil-price-down-64-cents-to-6859-pb-kpc-xsh9kd5f,Kuwait oil price down 64 cents to $68.59 pb -KPC,Staff Writer,"July 2, 2025",kuwait price of kuwaiti oil dropped cents to settle on usd per barrel on tuesday compared to usd pb on monday kuwait petroleum corporation kpc said in a statement on wedesday globally price of brent crude dropped by cents to usd pb while west texas intermediate rose by cents to usd pb all kuna right are reserved provided by syndigate media inc syndigateinfo
https://www.zawya.com/en/projects/utilities/kuwait-expected-to-award-sustainable-consultancy-contract-for-power-and-water-project-in-q4-vf7hfob2,Kuwait expected to award sustainable consultancy contract for power and water project in Q4,Staff Writer,"July 2, 2025",kuwaits ministry of electricity and water and renewable energy mewre is expected to award the sustainable engineering consultancy contract for subiya power and water distillation plant phase in the fourth quarter of the tender was issued on april with a bid submission deadline of july the consultancy contract award is expected in october a source aware of the details said the consultant will support the supply installation operation and maintenance project to convert the megawatts mw second phase of subiya power station from open cycle gas turbines ocgt to combined cycle gas turbines ccgt the project completion is targeted for the second quarter of the source added last month zawya projects had reported that mewre is expected to award the consultancy contract for the mw subiya power plant expansion project in the third quarter subiya or sabiya power and water distillation station is the largest power and water plant in kuwait with a power generation capacity of mw accounting for percent of the installed capacity and water desalination capacity of million imperial gallons per day migd reporting by deva palanisamy editing by anoop menon anoopmenonlsegcom subscribe to our projects pulse newsletter that brings you trustworthy news updates and insights on project activities developments and partnerships across sectors in the middle east and africa
https://www.zawya.com/en/economy/islamic-reports/qatar-islamic-finance-report-2025-expanding-horizons-voo1vvjr,Qatar Islamic Finance Report 2025: Expanding Horizons,N/A,"May 5, 2025",qatar is a key player in the regional and global islamic finance industries using its strong financial infrastructure and strategic initiatives to promote growth and innovation by the end of islamic finance assets in qatar had reached qar billion with islamic banking and sukuk contributing of that figure despite challenges from the covid pandemic the sector grew at a robust compound annual growth rate cagr of between and qatars strategic prioritisation of the financial sector is integral to its economic diversification efforts supported by worldclass infrastructure competitive tax policies and progressive regulatory reforms the third financial sector strategic plan launched by the qatar central bank qcb in aims to position qatar as a regional leader in financial innovation the plan places a strong emphasis on islamic finance which is integrated into each of its four central pillars banking insurance digital finance and capital markets the qatar islamic finance report presents the current islamic finance landscape in qatar highlighting key developments and regulatory initiatives over the past five years and providing insights into emerging trends for each of its segments the report also evaluates the progress qatars islamic finance industry has made towards achieving the objectives of the financial sector strategic plan and positioning the country as a leading hub for financial innovation and islamic finance access the full report to find out more about
https://www.zawya.com/en/business/m-a/knowledge-group-acquires-biz-group-to-strengthen-regional-learning-development-capabilities-prx1a8s4,"Knowledge Group acquires Biz Group to strengthen regional learning, development capabilities",Staff Writer,"July 2, 2025",knowledge group the training and development arm of nema education and a regional leader in professional development and strategic consulting has announced the acquisition of biz group one of the uaes most established learning and development firms this strategic move aims to strengthen knowledge groups regional presence and expand datadriven training and consulting solutions in digital learning and the integration of transformative technologies such as ai and virtual reality in presence of executive leadership from both organisations the agreement was signed by dr ali saeed bin harmal al dhaheri chairman of nema education and hazel jackson founder and ceo of biz group with its wellestablished reputation of threedecades and deep expertise in delivering impactful learning experiences for public and private sector clients biz group complements knowledge groups mission to drive workforce readiness across the middle east and north africa the aim is to prepare the workforce to face emerging challenges and seize new opportunities through tailored techenabled learning and consulting solutions following the acquisition the two companies will continue operating under their respective brands names ensuring business continuity for all clients and partners commenting on the acquisition dr ali saeed bin harmal al dhaheri chairman of nema education said our investment in biz group is aligned with our longterm vision to shape the future of workforce development in the region by combining our strategic capabilities and scale with biz groups strong legacy and innovative learning experiences we are building a powerful platform to empower individuals and organisations to thrive in a rapidly evolving world this move also reflects our unwavering belief in the power of collaboration to drive sustainable impact across sectors hazel jackson founder and ceo of biz group added im incredibly proud of what weve built at biz group over the past years joining forces with knowledge group represents a powerful next step allowing us to scale our purpose expand our reach and continue delivering transformational learning experiences our teams are united by a shared vision for the future of learning and im excited to see the new possibilities this brings dr ahmad badr ceo of knowledge group commented knowledge group is among the regions leading institutions in delivering highquality learning and consulting services tailored to the needs of strategic sectors today we are proud to combine our efforts with biz group to expand our offerings and deliver clientcentric innovative solutions through technology digital transformation and ai while enhancing the efficiency and impact of our services for both public and private sector partners
https://www.zawya.com/en/capital-markets/bonds/ipts-out-for-national-bank-of-ras-al-khaimahs-300mln-6-year-at1-bonds-dx142sxe,IPTs out for National Bank of Ras Al Khaimah’s $300mln 6-year AT1 bonds,Staff Writer,"July 2, 2025",the national bank of ras al khaimah rakbank rated baa positive by moodys and bbb stable by fitch has issued ipts in the area for its million wng reg s perpetual noncall year at capital securities the interest rate is fixed per annum payable semiannually in arrear the issuance which is unrated will be priced tuesday july with a settlement date of july adcb citi emirates nbd capital first abu dhabi bank standard chartered bank and the national bank of ras al khaimah have been appointed as joint lead managers and bookrunners citi and emirates nbd capital are also acting as structuring agents rakbank which is owned by the government of ras al khaimah and listed on the abu dhabi securities exchange will list the issuance on the london stock exchanges international securities market writing by bindu rai editing by seban scaria bindurailsegcom
https://www.zawya.com/en/business/energy/qatarenergy-announces-fuel-prices-for-july-2025-dlwpk0hp,QatarEnergy announces fuel prices for July 2025,Staff Writer,"July 1, 2025",doha qatar qatarenergy announced the fuel prices for the upcoming month of july the price for premiumgrade petrol will remain unchanged at qr while the price for super has increased to qr for july meanwhile the cost for diesel will also slightly increase in the coming month amounting to qr per litre the ministry of energy and industry started pegging the fuel prices to the international market and from september it is qatarenergy which announced the monthly price list dar al sharq press printing and distribution all rights reserved provided by syndigate media inc syndigateinfo
https://www.zawya.com/en/economy/africa/moodys-downgrades-afrexim-on-weak-asset-performance-shrinking-funding-sources-u1ym2mku,"Moody's downgrades Afrexim on weak asset performance, shrinking funding sources",By Karin Strohecker,"July 2, 2025",london ratings agency moodys has slashed its rating on afreximbank the embattled african lenders second downgrade in four weeks citing weakerthanexpected asset performance and warning that its access to funding sources was shrinking moodys lowered the rating from baa to baa two notches above a subinvestment grade or junk rating and changed its outlook from negative to stable according to a statement published late on tuesday the banks recent shift to unsecured lending to sovereigns under stress has introduced significant risks diverging from its typical focus on trade finance and heightened its sensitivity to its difficult operating environment moodys said a lower credit rating can raise borrowing costs and in turn impact lending rates moodys onenotch downgrade comes as the african lender battles to protect its loans from restructuring in ghana zambia and malawi claiming that as a multilateral lender it has preferred creditor status sovereign lending to ghana and zambia poses capital risks as the common framework mandates restructuring comparable to privatesector creditor losses moodys said the downgrade also reflected a less extensive range of funding sources which was a trend unlikely to fully reverse moodys said afrexim historically benefitted from diversified lowcost funding through bilateral and syndicated loans rather than marketbased sources it said a million samurai bond sold in late and a million panda bond in early were modest relative to total funding needs moodys noted that amid the recent worsening in market conditions afrexim more than doubled its liquidity from end to billion recently maintaining such high levels of cash is costly and therefore unlikely moodys said moodys pointed to some mitigating factors such as strong profitability and added that at the end of of the zambian and ghanaian sovereign exposures had already been provisioned in addition to consistently strong organic earnings and capital generation the bank has received consistent support from member shareholders with both capital raising exercises and retained profit contributing significantly to grow equity fitch downgraded afreximbanks credit rating to one notch above junk on june with a negative outlook effectively another downgrade warning while the fitch downgrade sent afrexims bonds on a slide that saw them hit around a year low in midjune they have since recovered on wednesday the maturity was bid at cents on the dollar while the bond stood at cents according to tradeweb data both broadly unchanged on the day
https://www.zawya.com/en/business/aviation/global-air-cargo-demand-rises-22-in-may-despite-trade-pressures-dwly99rq,Global air cargo demand rises 2.2% in May despite trade pressures,Staff Writer,"July 2, 2025",the international air transport association iata has released its latest figures for may showing a yearonyear increase in global air cargo demand despite ongoing disruptions in major trade lanes measured in cargo tonnekilometres ctk total demand rose by compared to may with international operations up available capacity measured in available cargo tonnekilometres actk also increased by compared to may for international air cargo demand globally grew in may that is encouraging news as a drop in traffic on the asia to north america trade lane illustrated the dampening effect of shifting us trade policies even as these policies evolve already we can see the air cargo sectors welltested resilience helping shippers to accommodate supply chain needs to flexibly hold back reroute or accelerate deliveries says willie walsh iatas director general global industrial production rose yearonyear in april with air cargo volumes up over the same period outpacing global goods trade growth of jet fuel prices in may were lower than a year earlier and down monthonmonth global manufacturing activity contracted with the purchasing managers index pmi falling to below the mark indicating growth new export orders remained in negative territory at asiapacific airlines led the market reporting growth in cargo demand the strongest of all regions capacity rose north american carriers recorded a decline in demand the weakest of all regions capacity fell european carriers saw a increase in demand with capacity up middle eastern airlines posted a rise in demand and a increase in capacity latin american airlines reported a increase in demand with capacity growing african airlines experienced a decline in demand despite a capacity increase the muchanticipated decrease in the asianorth america lane materialised dropping yearonyear as frontloading ahead of tariff changes ended and new deminimis exemptions for ecommerce shipments took effect however other key routes recorded significant growth europeasia consecutive months of growth middle eastasia third consecutive month of growth within asia consecutive months of growth north americaeurope consecutive months of growth meanwhile africaasia traffic fell by yearonyear iata noted the resilience of the sector in managing supply chain volatility and shifting trade policies with several trade routes demonstrating unexpected growth as cargo flows reorganised globally all rights reserved bizcommunitycom provided by syndigate media inc syndigateinfo
https://www.zawya.com/en/business/transport-and-logistics/iranian-firm-offers-to-buy-out-minority-shareholders-at-russian-caspian-port-terminal-l0u8j4hh,Iranian firm offers to buy out minority shareholders at Russian Caspian port terminal,Gleb Stolyarov and Olga Popova,"July 2, 2025",moscow nasim bahr kish an iranian firm that holds a controlling stake in russias astrakhan port has submitted an offer to acquire the remaining shares including a stake owned by the russian state the companys records showed on tuesday astrakhan port owns a sea terminal in the southern russian city of astrakhan the move underscores tehrans increasing involvement in russias export infrastructure as the two countries deepen economic ties under western sanctions the news was first reported by russian newspaper kommersant the deal worth approximately million roubles million would give the iranian firm full control over one of the key caspian sea terminals used for transshipping grain metals timber and fertilizers in the agricultural season the terminal handled around metric tons of grain but volumes dropped to tons in the current season with no shipments in may the caspian sea is a traditional route for transporting russian grain to iran grain shipments through the route sharply declined in the second half of due to a temporary export ban on barley and corn imposed by russia but analysts expect a rebound in the agricultural season partly due to a crop decline in iran this year roubles reporting by gleb stolyarov and olga popova editing by david evans
https://www.zawya.com/en/capital-markets/equities/interview-gcc-ipos-are-shielded-from-global-turbulence-but-may-experience-some-delays-jp-morgan-myfdnxuq,Interview: GCC IPOs are shielded from global turbulence but may experience some delays- JPMorgan,Bindu Rai,"May 8, 2025",the pipeline for ipos in the gcc will continue to move full steam ahead despite global market turbulence which may only slightly delay them until the end of summer or postsummer according to jpmorgans managing director and cohead of equity capital markets international for emea and apac i dont think that that fundamental has changed with the volatility obviously we have lost some time because of what happened on april with the us tariff announcement and ipos that were ready to go immediately have been forced to wait now aloke gupte told zawya on the sidelines of the capital market summit in dubai perhaps the biggest push back in the region has been the etihad airways ipo in the uae a billion listing that was reportedly postponed from a planned april offering the aviation juggernaut told zawya last week a decision to list will be eventually determined by its main shareholder the abu dhabi sovereignbacked adq there will be a few ipos which will now probably be delayed to either closer to the end of summer or post summer gupte continued not denying that an aviation related float from the gcc was possibly one such offering i think what we would like to say is that the pipeline which was ready to go has perhaps just shifted out a little bit however i fully expect the region to be a bright spot in the global framework if perhaps a little bit muted compared to what we thought at the beginning of the year just because of all the uncertainty and volatility that has kicked up in the last month according to gupte the investment bank fully expects to see robust ipo activity in despite market volatility stemming from a looming trade war a weakening us dollar and fluctuating oil prices i think globally it felt that was going to be a bit of a build back year as far as ipos were concerned but not necessarily a massive issuance year and part of that was because a number of large issuances already happened last year while others were lining themselves up for and offering said gupte gcc is insulated on monday dubai holding shared its plans to list a stake in a residential real estate investment trust reit amid a booming property sector that is looked upon as a global shock absorber while several analysts called this million offering a bold move by the emirate in the wake of economic turbulence gupte said this the right play by the emirate theres a reason why the dubai holding ipo is the first million offering globally since april and thats because the gcc is insulated from global shocks to a large extent he said if you look at the best performing big markets since the april liberation day dubai is one of the three which are in the green yet while gcc economies continue to be resilient to elevated macroeconomic risks liquidity concerns remain in the face of a selective investor base prioritising stability over speculative growth gupte said it was important to look at the bigger picture the best way to measure liquidity is look at your average daily trading volume against your free float market cap for dubai that number is while abu dhabi is that suggests as the market deepens liquidity will grow as well however you have to employ every tool in the toolkit to expand that liquidity in the market as well and that will mean enabling rights issues enabling secondary sell downs to happen in the form of programmes bringing in equity linked and perhaps some derivative instruments in a slow format he noted that the tech sector along with healthcare pharma and real estate will continue to set the stage for upcoming offerings it is also crucial to get the local asset management industry more involved in capital markets in the region its essential in a volatile world to have a strong domestic investor base that is effectively a longterm holder of companies listed here weve seen that in a number of markets if you look at the last months or so the markets that have done well which is the gcc as a whole the uae india and japan to some extent all these markets had a very strong local asset management base gupte said if you look at europe in comparison we saw fewer issuances because there are parts that dont actually have much of a local asset management base that participates in ipos and equity capital market transactions he added reporting by bindu rai editing by seban scaria bindurailsegcom
https://www.zawya.com/en/business/energy/oil-prices-little-changed-as-investors-look-ahead-to-opec-meeting-e6q7bna2,Oil prices little changed as investors look ahead to OPEC+ meeting,Reuters,"July 2, 2025",singapore oil futures were little changed on wednesday as investors are wary ahead of a meeting of major producers this week to determine output levels for august brent crude was up cent at a barrel at gmt while us west texas intermediate crude fell cents to a barrel demand expectations received a boost on tuesday after a privatesector survey showed factory activity expanded in june in china the worlds biggest oil importer analysts said since iran and israel have halted attacks on each other following their day conflict brent has traded between a high of a barrel and low of since june as concerns of supply disruptions in the middle east producing region have ebbed oil prices seem to be in a tight range as weve seen a reduction in geopolitical risk and nerves about what opec may do in regards to raising production said phil flynn senior analyst with the price futures group price have been kept in check by expectations that the organization of the petroleum exporting countries and its allies including russia know as opec will boost its august crude oil output by an amount similar to the outsized hikes agreed in may june and july four opec sources told reuters last week the group plans to raise output by barrels per day next month when it meets on july the market is already seeing the results of the previous opec increases with saudi arabia the worlds biggest oil exporter lifting shipments in june by bpd from may according to data from kpler its highest in more than a year in the us crude oil inventories rose by barrels in the past week according to sources citing figures from the american petroleum institute official data from the energy information administration is due wednesday at am et us nonfarm payrolls data due on thursday will shape expectations around the depth and timing of interest rate cuts by the federal reserve in the second half of this year said tony sycamore analyst at ig lower interest rates could spur economic activity which would in turn boost oil demand investors are also watching trade negotiations ahead of us president donald trumps tariff deadline of july trump on tuesday said he is not thinking of extending the deadline reporting by sudarshan varadhan in singapore editing by christian schmollinger
https://www.zawya.com/en/projects/construction/iraq-revisits-baghdad-metro-project-kao8wln4,Iraq revisits Baghdad metro project,Staff Writer,"July 2, 2025",the iraqi government is reassessing the financial framework for a planned multibilliondollar project to build its first metro network in the capital baghdad baghdad metros financial and technical standards are being reevaluated after previous proposals were rejected nasser alassadi prime minister mohammed sudanis adviser for transport confirmed in an interview with the official iraqi news agency ina on wednesday technical documents showed the presence of excellent and competent bidding companies but from a financial standpoint most of the bids were not up to the required standard and did not give us sufficient confidence to proceed with the contract alassadi said the recent meeting with the prime minister included a reevaluation of criteria and the introduction of new mechanisms for implementing the project to ensure the best practical and financial formula he added on sunday the iraqi prime ministers office had said in statement that the new vision for the project involves using global best practices relying on publicprivate partnerships ppp with iraqi and foreign investors handling of construction and operation by international companies and conducting detailed studies it said the prime minister has directed the completion of procedures and studies for the metro according to the new vision and presenting the same at the next meeting in mid iraq said it had awarded the metro project to a europeanturkish consortium comprising frances systra sncf and alstom spains talgo and sener and turkish contractors backed by germanys deutsche bank in february iraqs national investment commission nic had initiated the tendering process for the baghdad metro and phase of najafkarbala railway under the ppp model writing by nadim kawach editing by anoop menon anoopmenonlsegcom subscribe to our projects pulse newsletter that brings you trustworthy news updates and insights on project activities developments and partnerships across sectors in the middle east and africa
https://www.zawya.com/en/capital-markets/bonds/national-bank-of-kuwaits-usd-benchmark-at1-bond-ipts-at-687-area-lro60uzp,National Bank of Kuwait’s USD benchmark AT1 bond IPTs at 6.87% area,Staff Writer,"July 2, 2025",the national bank of kuwait nbk has issued ipts in the area for its a reg s us dollar benchmark noncall year at bond offering the bank is rated a stable by moodys a stable by sp a stable by fitch with the issuance expected to be rated baa by moodys the bond will be priced later on tuesday july with an issue date of july the issuance will have a fixed rate payable semiannually banks mandated include citi hsbc jp morgan and standard chartered bank as joint global coordinators along with adcb emirates nbd capital first abu dhabi bank kamco invest and national bank of kuwait as joint lead managers and joint bookrunners writing by bindu rai editing by seban scaria bindurailsegcom
https://www.zawya.com/en/economy/gcc/oman-11-income-sources-subject-to-new-individual-income-tax-m5jcgul6,Oman: 11 income sources subject to new individual income tax,Staff Writer,"July 1, 2025",muscat the official gazette issue no released on monday has outlined key details of the new individual income tax law under royal decree no while the law itself will come into effect on january attention is now shifting to the practical implications particularly the sources of income that will be subject to taxation under the new framework these categories as defined in the law form the basis for determining a persons gross income with net earnings exceeding omr annually being taxable heres a breakdown of the income streams covered taxable sources of income under the law salaries and wages includes basic pay allowances bonuses inkind benefits and compensation for loss of income pensions are excluded selfemployment covers income from freelance or independent work a deduction applies for related expenses leasing earnings from renting real estate equipment or other assets also eligible for a cost deduction royalties income from licensing or exploiting intellectual property technical knowledge or industrial equipment interest income from bank deposits savings accounts loans and investment certificates dividends and capital gains includes profits from shares bonds sukuk and disposal of these financial instruments real estate asset disposal profits from selling properties are taxable with exemptions for primary and secondary residences if declared to the tax authority transfers through inheritance wills or between spouses and firstdegree relatives are not taxed retirement pensions and endofservice benefits includes all such payouts received by individuals unless already excluded by a specific provision awards and prizes monetary or inkind winnings from licensed competitions draws or promotions grants and donations any nonemploymentrelated financial or inkind gifts received from individuals or institutions membership rewards payments for serving on boards or councils including state council shura council municipal councils or boards of companies and associations the law also provides specific exemptions and deductions for education healthcare expenses housing loans and certain donations allowing for a more balanced tax burden all right reserved for oman establishment for press publication and advertising oeppa provided by syndigate media inc syndigateinfo
https://www.zawya.com/en/business/aviation/australias-qantas-says-6mln-customer-accounts-accessed-in-cyber-hack-r143nlk0,Australia's Qantas says 6mln customer accounts accessed in cyber hack,Byron Kaye and Shivangi Lahiri,"July 2, 2025",a cyber hacker broke into a database containing the personal information of millions of customers qantas said in australias biggest breach in years and a setback for an airline rebuilding trust after a reputational crisis the hacker targeted a call centre and gained access to a thirdparty customer service platform containing six million names email addresses phone numbers birth dates and frequent flyer numbers qantas said in a statement on wednesday the airline did not specify the location of the call centre or customers whose information was compromised it said it learnt of the breach after detecting unusual activity on the platform and acted immediately to contain it we are continuing to investigate the proportion of the data that has been stolen though we expect it will be significant qantas said reporting no impact on operations or safety last week the us federal bureau of investigation said cybercrime group scattered spider was targeting airlines and that hawaiian airlines and canadas westjet had already reported breaches qantas did not name any group what makes this trend particularly alarming is its scale and coordination with fresh reports that qantas is the latest victim of a hack said mark thomas australia director of security services for cyber security firm arctic wolf scattered spider hackers are known to impersonate a companys tech staff to gain employee passwords and it is plausible they are executing a similar playbook thomas said charles carmakal chief technology officer of alphabetowned cybersecurity firm mandiant said it was too soon to say if scattered spider was responsible but global airline organisations should be on high alert of social engineering attacks qantas share price was down in afternoon trading against an overall market that was up unwelcome attention the breach is australias most highprofile since those of telecommunications network operator optus and health insurance leader medibank in prompted cyber resilience laws including mandatory reporting of compliance and incidents it brings unwelcome attention to qantas which is trying to win public trust after actions during and after the covid pandemic saw it plunge on airline and brand league tables qantas was found to have illegally sacked thousands of ground workers during the border closure while collecting government stimulus payments it also admitted selling thousands of tickets for alreadycancelled flights the airline drew the ire of opposition politicians who said it lobbied the federal government in to refuse a request from qatar airways to sell more flights qantas denied pressuring the government which eventually refused the request a move the consumer regulator said hurt price competition qantas ceo vanessa hudson has improved the airlines public standing since taking office in reputation measures showed we recognise the uncertainty this will cause hudson said of the data breach our customers trust us with their personal information and we take that responsibility seriously qantas said it notified the australian cyber security centre the office of the australian information commissioner and the australian federal police acsc declined to comment and afp said only that it was aware of the incident the oaic was not immediately available for comment the airline said the hacker did not access frequent flyer accounts or customer passwords pin numbers or log in details reporting by shivangi lahiri in bengaluru and byron kaye in sydney editing by rashmi aich and christopher cushing
https://www.zawya.com/business/banking-and-insurance/al-ahli-bank-of-kuwait-appoints-former-enbd-banker-as-new-group-ceo-t78gtbpn,Al Ahli Bank of Kuwait appoints former ENBD banker as new Group CEO,Staff Writer,"July 1, 2025",al ahli bank of kuwait has appointed gieljan m van der tol as its new group ceo replacing acting head abdulla al sumait who will retain his position as deputy group ceo van der tol worked at abn amro bank in the netherlands for years holding several executive positions in he was appointed global head hr of the global markets division in amsterdamlondon after which he served as coo of saudi hollandi bank shb in riyadh in he was appointed ceo and managing director of nordic bank shb he also held the positions of managing director of tier one capital in the netherlands and ceo of dubai bank in the uae after the merger of dubai bank with emirates nbd bank in he became a member of the latters group executive committee serving as global head wholesale banking followed by the position of ceo and managing director of emirates nbd bank egypt writing by bindu rai editing by seban scaria bindurailsegcom
https://www.zawya.com/en/business/technology-and-telecom/from-tractor-tweets-to-crop-status-updates-how-ai-is-cultivating-the-future-of-farming-pqvecjaq,From tractor tweets to crop status updates: How AI is cultivating the future of farming?,Arno Hanekom,"July 2, 2025",ai in agriculture is rapidly shifting from being a distant concept to a practical transformative tool but amid all the hype the real story that has emerged doesnt focus on the technology itself but on the people using it source supplied like any other entrepreneur farmers operate on instinct gut feel knowledge understanding and experience innately knowing when to plant when to irrigate and how to respond to seasonal shifts and this is something that cannot be replaced with ai what ai does offer though is a way to back up those instincts with data so the farmers judgment isnt being replaced with algorithms but rather ai is there to support and validate it we call this intuitive ai not prescriptive ai agricultural tools powered by ai are now capable of analysing everything from historical crop data to satellite imagery and weather trends but as impressive as these technologies are they do not offer onesizefitsall solutions local farmers in particular are sceptical by nature and rightly so its very rare to find a single ai solution that would be fit for all purposes thats why trust and relevance are key to adoption every farm is different and so is every farmers relationship with technology thus datacentrixs message is simple farming data should be like farming land think of ai as being similar to a mobile phone it has a thousand features but we probably use only five of them daily the same logic can be applied to ai platforms boxed generic ai solutions wont be able to tick every box and instead the approach of aiming small to miss small should be taken this places focus on smaller projects and proof of concepts where a use case is taken and solved specifically based on required outcomes or benefits data lives in many places on servers in the cloud and even in personal storage platforms like google drive or onedrive for farmers data is available on livestock feed weight and growth silos crops water utilisation pesticides fertilisers satellite and more theres also information available on the use of tractors or combines for example use hours and fuel consumption as well as on electricity usage all these various datasets can be consolidated in an aienabled cloud a central unified data architecture that acts as the repository or the brain for farming practices from there a discovery tool is used to mine and extrapolate answers to certain questions from the data this type of exploratory data analysis is based on pattern detection and trend analysis allowing users to listen to their data and uncover real beneficial use cases this approach can be used for any farming practice be it for the farm worker service schedules manufacturing production or any type of discipline its a case of taking the data unscrambling and adding logic to it through machine learning and ultimately helping the farmer to do more than predict yields by understanding the past and optimising the future for example a recent project embarked on by datacentrix involves the mining of many years of estuary data for fruit varietals looking at the pesticides and fertilisers used and mapping the information back to what should be paid per hectare varietal and colour of grape a common misconception is that ai is expensive complex and requires a large upfront investment to counter this datacentrix has developed aiasaservice a cloudbased offering designed to reduce risk and make adoption easy and accessible clients consume ai solutions on a subscription basis enabling them to start small and thereafter scale based on real value delivered without the need for a hefty upfront investment this model works across industries including finance retail manufacturing and of course agriculture whether its yield prediction soil health analysis or pest and fertiliser mapping solutions are tailored to the clients specific data and needs and provide realworld insight ai also shouldnt be difficult to use it should be simple to deploy low touch and low cost with minimal impact on workflow or a workforces daytoday operations while still having a high impact on business we believe the best solutions come from standing alongside our clients literally at datacentrix we call it walking the line we visit farms walk the fields talk through operations and then cocreate use cases with our customers based on what we have learned its a farmerfirst usecasefirst approach that ensures the technology is never disconnected from the context that it serves the use of ai in agriculture will never replace human intelligence what it can do however is enable farmers traders and agribusinesses to work smarter not harder with the right approach the technology is less focused on algorithms and emphasises the outcomes its not just the tractors that are getting smarter the decisions are too all rights reserved bizcommunitycom provided by syndigate media inc syndigateinfo
https://www.zawya.com/en/business/real-estate/dubai-launches-landmark-initiative-enabling-first-time-homeownership-jyb6anyr,Dubai launches landmark initiative enabling first-time homeownership,Staff Writer,"July 2, 2025",the dubai land department dld and the dubai department of economy and tourism det have jointly launched the firsttime home buyer programme a major initiative aimed at making homeownership more accessible for emiratis and expatriates the programme offers priority access to new real estate launches preferential pricing and tailored mortgage products it aligns with the dubai real estate strategy and the dubai economic agenda d aiming to double the real estate sectors contribution to dubais gdp and support longterm economic growth announced during a press conference at dld the launch was attended by majid al marri ceo of the real estate registration sector at dld and hadi badri ceo of the dubai economic development corporation at det along with senior representatives from leading banks and developers developers supporting the initiative include emaar nakheel meraas damac azizi dubai properties binghatti and others units valued up to aed million will be offered at preferential rates participating bankscommercial bank of dubai dubai islamic bank emirates nbd emirates islamic and mashreqwill provide customised mortgage solutions open to all uae residents aged and above who do not currently own a freehold residential property in dubai the programme aims to promote social inclusion encourage longterm investment and contribute to community resilience helal saeed almarri directorgeneral of det said the programme would stimulate demand and liquidity in the real estate sector enhancing dubais global competitiveness and offering a sustainable model for urban development omar bu shehab directorgeneral of dld said the initiative reflects dubais commitment to a transparent and inclusive property market and marks a strategic step in enabling more residents to invest in their futures
https://www.zawya.com/en/business/banking-and-insurance/rakez-adib-sign-partner-to-simplify-banking-for-investors-support-business-growth-aswb2e9f,"RAKEZ, ADIB sign partner to simplify banking for investors, support business growth",Staff Writer,"July 2, 2025",ras al khaimah economic zone rakez has recently signed a memorandum of understanding mou with abu dhabi islamic bank adib a leading islamic financial institution aimed at facilitating the bank account opening process for rakez clients the agreement was signed by rakez chief government and corporate relations officer yaser abdulla al ahmed and adib retail banking global head amit malhotra through this partnership rakez clients will gain seamless access to adibs diverse range of business banking products and services this includes a broad selection of business accounts with comprehensive features along with a full suite of bespoke digital banking solutions tailored to the needs of smes and startups commenting on the partnership ramy jallad group ceo of rakez said at rakez we are always looking for ways to improve our service offering and enhance the overall investor experience our collaboration with adib is part of our commitment to providing endtoend support for our clients from business licensing to banking facilitation with this added layer of support clients can transition quickly from setup to success focusing more on growth opportunities and less on administrative tasks amit malhotra global head of retail banking at adib said our partnership with rakez demonstrates our unwavering commitment to empowering smes the backbone of the uaes economy adib is committed to facilitating the growth of smes and has been constantly supporting them through several initiatives that enable business owners to reach their full potential this collaboration not only enhances our ability to provide advanced shariacompliant banking solutions but also solidifies our role as a trusted partner for growthoriented businesses through this initiative we are extending our support to smes with tailored financing options and comprehensive banking services that cater to their unique needs enabling them to scale innovate and contribute to the uaes longterm economic vision the collaboration reflects rakezs ongoing commitment to simplifying the business journey for investors and entrepreneurs making it easier and more efficient to start and operate a business in the uae by combining their resources and expertise rakez and adib aim to empower smes with advanced financial tools that support their growth while contributing to the uaes vision of strengthening the sme sector as a key pillar of the national economy
